Indexcd,Trddt,Daywk,Opnindex,Hiindex,Loindex,Clsindex,Retindex
399001,2009/4/14,2,9519.416,9701.75,9460.052,9678.182,0.014506
399001,2009/4/15,3,9629.221,9734.059,9500.264,9724.582,0.004794
399001,2009/4/16,4,9751.772,9776.68,9563.082,9711.356,-0.00136
399001,2009/4/17,5,9679.967,9732.097,9487.856,9580.062,-0.01352
399001,2009/4/20,1,9559.611,9793.641,9547.595,9793.641,0.022294
399001,2009/4/21,2,9665.907,9760.727,9499.486,9640.903,-0.015596
399001,2009/4/22,3,9689.156,9762.833,9175.549,9249.08,-0.040642
399001,2009/4/23,4,9178.214,9409.137,9132.401,9360.841,0.012083
399001,2009/4/24,5,9398.487,9442.422,9313.232,9315.205,-0.004875
399001,2009/4/27,1,9291.219,9332.002,9032.494,9082.217,-0.025012
399001,2009/4/28,2,9011.417,9169.393,8985.598,9104.299,0.002431
399001,2009/4/29,3,9097.718,9425.786,9079.084,9383.209,0.030635
399001,2009/4/30,4,9464.027,9566.755,9422.697,9502.516,0.012715
399001,2009/5/4,1,9567.629,9899.67,9562.951,9899.67,0.041795
399001,2009/5/5,2,9958.537,10072.484,9910.688,9947.806,0.004862
399001,2009/5/6,3,9942.36,10183.762,9911.824,10149.065,0.020231
399001,2009/5/7,4,10229.043,10318.66,9973.55,10108.938,-0.003954
399001,2009/5/8,5,10014.253,10252.219,9907.177,10183.056,0.007332
399001,2009/5/11,1,10248.519,10347.738,9865.224,9868.79,-0.030862
399001,2009/5/12,2,9774.799,10179.15,9764.842,10179.15,0.031449
399001,2009/5/13,3,10206.786,10331.502,10172.622,10294.374,0.01132
399001,2009/5/14,4,10179.506,10283.829,10087.726,10252.148,-0.004102
399001,2009/5/15,5,10276.549,10357,10164.921,10273.229,0.002056
399001,2009/5/18,1,10211.02,10339.019,10023.649,10314.044,0.003973
399001,2009/5/19,2,10413.284,10465.745,10359.628,10424.356,0.010695
399001,2009/5/20,3,10453.395,10497.174,10369.139,10369.139,-0.005297
399001,2009/5/21,4,10302.027,10342.768,10048.347,10108.857,-0.025102
399001,2009/5/22,5,10049.304,10158.52,9976.925,10072.634,-0.003583
399001,2009/5/25,1,9861.365,10215.138,9824.62,10182.159,0.010874
399001,2009/5/26,2,10176.643,10207.889,10006.483,10022.298,-0.0157
399001,2009/5/27,3,10097.467,10165.426,10002.753,10098.002,0.007554
399001,2009/6/1,1,10267.737,10458.783,10267.737,10421.345,0.03202
399001,2009/6/2,2,10508.583,10566.109,10439.563,10484.328,0.006044
399001,2009/6/3,3,10473.115,10712.311,10459.023,10712.311,0.021745
399001,2009/6/4,4,10651.159,10800.236,10567.432,10733.716,0.001998
399001,2009/6/5,5,10763.515,10817.037,10655.346,10667.106,-0.006206
399001,2009/6/8,1,10651.179,10736.392,10524.446,10611.749,-0.00519
399001,2009/6/9,2,10648.057,10740.086,10497.369,10740.086,0.012094
399001,2009/6/10,3,10819.315,10882.503,10754.027,10820.738,0.007509
399001,2009/6/11,4,10803.542,10858.702,10658.968,10699.909,-0.011166
399001,2009/6/12,5,10676.692,10768.749,10440.111,10524.134,-0.016428
399001,2009/6/15,1,10578.641,10768.961,10522.773,10768.961,0.023263
399001,2009/6/16,2,10655.993,10851.703,10614.034,10797.198,0.002622
399001,2009/6/17,3,10782.646,11077.416,10688.063,11040.485,0.022532
399001,2009/6/18,4,11046.558,11198.371,11046.558,11151.628,0.010067
399001,2009/6/19,5,11166.642,11270.617,11099.656,11242.287,0.00813
399001,2009/6/22,1,11315.921,11354.731,11148.227,11190.708,-0.004588
399001,2009/6/23,2,11019.705,11286.63,10941.322,11125.659,-0.005813
399001,2009/6/24,3,11120.844,11381.637,11105.309,11381.637,0.023008
399001,2009/6/25,4,11410.57,11490.772,11332.733,11385.881,0.000373
399001,2009/6/26,5,11425.616,11462.225,11334.624,11413.168,0.002397
399001,2009/6/29,1,11423.465,11655.256,11370.104,11605.511,0.016853
399001,2009/6/30,2,11644.901,11672.703,11541.941,11566.611,-0.003352
399001,2009/7/1,3,11529.543,11849.285,11504.754,11848.748,0.024392
399001,2009/7/2,4,11875.861,11987.255,11858.069,11970.721,0.010294
399001,2009/7/3,5,11873.178,12261.908,11845.083,12258.794,0.024065
399001,2009/7/6,1,12301.922,12508.589,12301.922,12489.925,0.018854
399001,2009/7/7,2,12450.639,12593.811,12306.657,12362.442,-0.010207
399001,2009/7/8,3,12225.631,12530.898,12096.844,12488.581,0.010203
399001,2009/7/9,4,12491.515,12652.076,12444.538,12637.936,0.011959
399001,2009/7/10,5,12640.204,12814.002,12602.931,12706.007,0.005386
399001,2009/7/13,1,12705.484,12795.384,12640.514,12660.545,-0.003578
399001,2009/7/14,2,12752.077,12991.064,12752.077,12991.064,0.026106
399001,2009/7/15,3,13027.663,13112.342,12977.662,13079.256,0.006789
399001,2009/7/16,4,13158.967,13222.498,13031.701,13081.89,0.000201
399001,2009/7/17,5,13058.275,13183.328,12988.728,13131.972,0.003828
399001,2009/7/20,1,13150.913,13381.215,13069.842,13381.215,0.01898
399001,2009/7/21,2,13380.573,13420.919,13158.587,13177.212,-0.015245
399001,2009/7/22,3,13113.663,13378.913,13111.826,13353.211,0.013356
399001,2009/7/23,4,13374.751,13528.54,13326.75,13521.654,0.012614
399001,2009/7/24,5,13602.238,13660.277,13276.197,13531.719,0.000744
399001,2009/7/27,1,13599.658,13751.744,13465.72,13743.402,0.015643
399001,2009/7/28,2,13785.85,13881.136,13634.794,13836.656,0.006785
399001,2009/7/29,3,13778.576,13810.086,12720.047,13070.595,-0.055365
399001,2009/7/30,4,13141.757,13377.006,12796.295,13272.531,0.01545
399001,2009/7/31,5,13387.883,13671.134,13250.497,13670.718,0.030001
399001,2009/8/3,1,13735.084,13867.712,13582.344,13856.992,0.013626
399001,2009/8/4,2,13924.915,13929.982,13603.001,13904.546,0.003432
399001,2009/8/5,3,13895.693,13943.443,13572.817,13782.941,-0.008746
399001,2009/8/6,4,13660.389,13781.806,13268.303,13495.969,-0.020821
399001,2009/8/7,5,13459.42,13569.635,12943.836,12975.257,-0.038583
399001,2009/8/10,1,13109.324,13243.819,12745.897,12973.649,-0.000124
399001,2009/8/11,2,13033.088,13198.835,12943.915,13137.106,0.012599
399001,2009/8/12,3,13091.959,13101.994,12547.418,12591.662,-0.041519
399001,2009/8/13,4,12622.753,12834.083,12383.19,12802.906,0.016776
399001,2009/8/14,5,12807.44,12924.201,12472.944,12499.749,-0.023679
399001,2009/8/17,1,12269.491,12378.005,11652.915,11668.8,-0.066477
399001,2009/8/18,2,11527.696,11833.031,11466.994,11773.302,0.008956
399001,2009/8/19,3,11818,11833.967,11072.606,11209.925,-0.047852
399001,2009/8/20,4,11193.028,11667.979,11193.028,11648.353,0.039111
399001,2009/8/21,5,11602.306,11981.484,11542.395,11892.017,0.020918
399001,2009/8/24,1,11962.76,12126.864,11847.517,12075.797,0.015454
399001,2009/8/25,2,12009.563,12009.563,11332.387,11688.174,-0.032099
399001,2009/8/26,3,11598.575,12101.815,11546.249,11995.025,0.026253
399001,2009/8/27,4,11868.663,12148.18,11760.962,11897.735,-0.008111
399001,2009/8/28,5,11880.028,11963.524,11418.052,11450.079,-0.037625
399001,2009/8/31,1,11297.463,11297.463,10561.741,10585.085,-0.075545
399001,2009/9/1,2,10463.037,10855.28,10387.417,10614.284,0.002759
399001,2009/9/2,3,10503.394,10811.577,10462.113,10738.953,0.011745
399001,2009/9/3,4,10772.756,11445.361,10765.013,11404.052,0.061933
399001,2009/9/4,5,11416.655,11609.475,11369.855,11519.681,0.010139
399001,2009/9/7,1,11591.635,11837.506,11526.961,11635.45,0.01005
399001,2009/9/8,2,11548.251,11923.336,11425.502,11923.336,0.024742
399001,2009/9/9,3,12000.096,12097.61,11828.876,12047.224,0.01039
399001,2009/9/10,4,11954.83,12066.162,11849.481,11887.023,-0.013298
399001,2009/9/11,5,11839.081,12173.202,11834.467,12096.264,0.017602
399001,2009/9/14,1,12145.843,12387.559,12128.459,12385.06,0.023875
399001,2009/9/15,2,12406.056,12530.067,12306.253,12438.243,0.004294
399001,2009/9/16,3,12396.496,12456.961,12097.602,12294.875,-0.011526
399001,2009/9/17,4,12334.96,12521.88,12334.96,12473.607,0.014537
399001,2009/9/18,5,12486.782,12488.602,11854.242,11977.401,-0.03978
399001,2009/9/21,1,11836.764,12048.644,11553.899,12045.205,0.005661
399001,2009/9/22,2,11985.817,12230.226,11806.762,11813.46,-0.01924
399001,2009/9/23,3,11787.867,11898.47,11383.941,11462.334,-0.029723
399001,2009/9/24,4,11386.443,11654.088,11109.078,11475.876,0.001181
399001,2009/9/25,5,11382.153,11539.043,11261.701,11384.162,-0.007992
399001,2009/9/28,1,11418.44,11527.625,11042.07,11086.709,-0.026129
399001,2009/9/29,2,11092.516,11157.547,10883.134,11069.282,-0.001572
399001,2009/9/30,3,11121.229,11300.029,11121.229,11206.847,0.012428
399001,2009/10/9,5,11499.696,11809.097,11452.333,11801.234,0.053038
399001,2009/10/12,1,11829.297,11895.911,11728.061,11743.887,-0.004859
399001,2009/10/13,2,11710.141,11874.901,11679.203,11874.901,0.011156
399001,2009/10/14,3,11914.767,12171.472,11895.297,11975.907,0.008506
399001,2009/10/15,4,12092.423,12214.067,11985.257,12010.18,0.002862
399001,2009/10/16,5,12046.804,12126.918,11828.056,12033.368,0.001931
399001,2009/10/19,1,12047.736,12485.209,12035.189,12483.265,0.037387
399001,2009/10/20,2,12566.47,12684.974,12531.665,12676.238,0.015459
399001,2009/10/21,3,12683.733,12875.102,12631.479,12692.716,0.0013
399001,2009/10/22,4,12670.973,12751.302,12586.674,12624.682,-0.00536
399001,2009/10/23,5,12656.32,12941.382,12656.32,12843.213,0.01731
399001,2009/10/26,1,12869.339,12916.805,12708.884,12815.259,-0.002177
399001,2009/10/27,2,12704.24,12739.085,12412.449,12412.449,-0.031432
399001,2009/10/28,3,12349.47,12527.609,12234.352,12505.327,0.007483
399001,2009/10/29,4,12270.614,12373.708,12174.123,12193.159,-0.024963
399001,2009/10/30,5,12427.104,12491.718,12294.189,12297.162,0.00853
399001,2009/11/2,1,12016.613,12718.973,11957.575,12715.652,0.034031
399001,2009/11/3,2,12754.702,12903.684,12727.484,12859.856,0.011341
399001,2009/11/4,3,12886.095,13024.155,12772.8,12931.208,0.005548
399001,2009/11/5,4,12945.932,12982.794,12777.293,12901.701,-0.002282
399001,2009/11/6,5,12994.509,13082.169,12940.992,12987.199,0.006627
399001,2009/11/9,1,12996.293,13064.376,12890.013,13036.303,0.003781
399001,2009/11/10,2,13133.663,13224.785,13115.042,13151.491,0.008836
399001,2009/11/11,3,13138.889,13200.079,13003.786,13106.919,-0.003389
399001,2009/11/12,4,13135.911,13299.288,13129.735,13180.278,0.005597
399001,2009/11/13,5,13140.467,13264.4,12989.747,13264.4,0.006382
399001,2009/11/16,1,13354.168,13699.678,13354.168,13699.678,0.032816
399001,2009/11/17,2,13766.565,13771.629,13627.213,13671.077,-0.002088
399001,2009/11/18,3,13681.897,13750.179,13571.74,13642.349,-0.002101
399001,2009/11/19,4,13669.534,13733.452,13549.323,13699.545,0.004193
399001,2009/11/20,5,13645.697,13781.008,13540.104,13695.146,-0.000321
399001,2009/11/23,1,13710.258,13854.661,13667.475,13854.661,0.011648
399001,2009/11/24,2,13899.843,14032.596,13402.441,13453.279,-0.028971
399001,2009/11/25,3,13409.199,13817.216,13332.534,13814.554,0.026854
399001,2009/11/26,4,13848.955,13920.896,13248.27,13287.374,-0.038161
399001,2009/11/27,5,13067.525,13292.756,12800.696,12876.146,-0.030949
399001,2009/11/30,1,13015.482,13486.773,13015.482,13486.773,0.047423
399001,2009/12/1,2,13474.863,13702.058,13363.739,13682.167,0.014488
399001,2009/12/2,3,13724.562,13850.263,13687.302,13800.503,0.008649
399001,2009/12/3,4,13789.08,13822.909,13604.152,13759.835,-0.002947
399001,2009/12/4,5,13731.877,13950.925,13448.78,13884.929,0.009091
399001,2009/12/7,1,13924.402,14070.806,13872.517,14051.517,0.011998
399001,2009/12/8,2,14079.894,14096.867,13808.816,13930.284,-0.008628
399001,2009/12/9,3,13777.819,13905.771,13713.516,13772.169,-0.01135
399001,2009/12/10,4,13862.757,13992.3,13763.633,13868.801,0.007016
399001,2009/12/11,5,13942.244,14041.752,13843.8,13875.868,0.00051
399001,2009/12/14,1,13882.179,13971.23,13544.503,13940.44,0.004654
399001,2009/12/15,2,13865.115,13972.649,13782.899,13825.839,-0.008221
399001,2009/12/16,3,13760.759,13883.309,13644.69,13664.971,-0.011635
399001,2009/12/17,4,13694.684,13752.919,13368.625,13391.724,-0.019996
399001,2009/12/18,5,13263.301,13263.301,12900.036,12914.968,-0.035601
399001,2009/12/21,1,12911.795,13011.15,12815.336,13011.15,0.007447
399001,2009/12/22,2,13042.915,13060.492,12642.121,12647.509,-0.027948
399001,2009/12/23,3,12635.677,12859.92,12635.677,12813.293,0.013108
399001,2009/12/24,4,12867.364,13341.635,12839.46,13305.307,0.038399
399001,2009/12/25,5,13298.858,13364.292,13223.992,13289.938,-0.001155
399001,2009/12/28,1,13311.018,13502.359,13311.018,13463.983,0.013096
399001,2009/12/29,2,13484.492,13503.986,13308.801,13503.986,0.002971
399001,2009/12/30,3,13504.154,13645.165,13459.591,13644.466,0.010403
399001,2009/12/31,4,13636.302,13699.97,13509.012,13699.97,0.004068
399001,2010/1/4,1,13766.096,13782.805,13533.537,13533.537,-0.012148
399001,2010/1/5,2,13539.825,13597.357,13324.555,13517.375,-0.001194
399001,2010/1/6,3,13509.39,13677.403,13456.29,13505.184,-0.000902
399001,2010/1/7,4,13514.636,13571.349,13148.253,13235.48,-0.01997
399001,2010/1/8,5,13180.895,13270.625,13040.343,13267.436,0.002414
399001,2010/1/11,1,13559.279,13606.227,13089.876,13161.09,-0.008016
399001,2010/1/12,2,13187.393,13381.25,12993.228,13381.25,0.016728
399001,2010/1/13,3,13031.554,13227.964,12936.324,13016.557,-0.027254
399001,2010/1/14,4,13037.804,13222.221,12965.786,13204.189,0.014415
399001,2010/1/15,5,13247.654,13320.395,13118.246,13264.372,0.004558
399001,2010/1/18,1,13234.109,13373.107,13175.933,13361.518,0.007324
399001,2010/1/19,2,13389.592,13433.057,13318.351,13350.671,-0.000812
399001,2010/1/20,3,13375.529,13389.934,12871.581,12916.154,-0.032546
399001,2010/1/21,4,12928.517,12982.883,12732.961,12917.154,0.000077
399001,2010/1/22,5,12756.921,12756.921,12394.068,12595.935,-0.024868
399001,2010/1/25,1,12506.141,12640.732,12458.56,12470.188,-0.009983
399001,2010/1/26,2,12496.107,12536.474,12091.086,12162.556,-0.024669
399001,2010/1/27,3,12157.136,12233.115,11946.485,12046.779,-0.009519
399001,2010/1/28,4,12008.962,12166.466,11903.993,12120.476,0.006118
399001,2010/1/29,5,12058.699,12339.063,11998.657,12137.204,0.00138
399001,2010/2/1,1,12125.509,12126.263,11841.96,11989.107,-0.012202
399001,2010/2/2,2,12035.931,12173.913,11912.927,11912.927,-0.006354
399001,2010/2/3,3,11961.115,12262.567,11714.159,12262.567,0.02935
399001,2010/2/4,4,12177.147,12283.517,12112.934,12169.479,-0.007591
399001,2010/2/5,5,11892.313,12018.387,11823.069,11917.136,-0.020736
399001,2010/2/8,1,11900.1,11997.663,11847.02,11947.336,0.002534
399001,2010/2/9,2,11935.801,12037.315,11900.283,11970.438,0.001934
399001,2010/2/10,3,12082.997,12185.378,12051.164,12185.378,0.017956
399001,2010/2/11,4,12178.951,12297.408,12152.354,12224.6,0.003219
399001,2010/2/12,5,12259.472,12327.926,12241.61,12304.784,0.006559
399001,2010/2/22,1,12299.112,12337.768,12213.544,12213.544,-0.007415
399001,2010/2/23,2,12185.935,12185.935,11922.728,12069.209,-0.011818
399001,2010/2/24,3,11994.949,12282.093,11936.952,12282.093,0.017639
399001,2010/2/25,4,12324.943,12495.986,12324.943,12494.269,0.017275
399001,2010/2/26,5,12472.995,12527.016,12417.242,12436.655,-0.004611
399001,2010/3/1,1,12480.811,12599.274,12454.032,12588.26,0.01219
399001,2010/3/2,2,12595.321,12690.483,12517.275,12548.91,-0.003126
399001,2010/3/3,3,12544.024,12612.693,12444.197,12612.693,0.005083
399001,2010/3/4,4,12647.988,12720.357,12292.278,12312.889,-0.02377
399001,2010/3/5,5,12312.74,12433.567,12268.555,12341.739,0.002343
399001,2010/3/8,1,12376.327,12470.869,12327.717,12437.567,0.007765
399001,2010/3/9,2,12440.212,12569.56,12289.964,12507.657,0.005635
399001,2010/3/10,3,12496.775,12553.966,12363.412,12391.645,-0.009275
399001,2010/3/11,4,12399.766,12468.935,12277.192,12367.687,-0.001933
399001,2010/3/12,5,12364.569,12376.592,12167.34,12169.11,-0.016056
399001,2010/3/15,1,12154.531,12158.868,11866.993,11903.333,-0.02184
399001,2010/3/16,2,11931.321,11985.028,11835.619,11948.76,0.003816
399001,2010/3/17,3,12007.795,12233.774,11975.577,12233.774,0.023853
399001,2010/3/18,4,12257.846,12354.931,12198.08,12236.725,0.000241
399001,2010/3/19,5,12265.297,12361.212,12185.447,12352.919,0.009496
399001,2010/3/22,1,12358.032,12411.216,12304.497,12352.446,-0.000038
399001,2010/3/23,2,12362.386,12400.253,12280.022,12304.981,-0.003843
399001,2010/3/24,3,12315.614,12359.22,12260.482,12290.043,-0.001214
399001,2010/3/25,4,12266.588,12266.588,12078.256,12086.899,-0.016529
399001,2010/3/26,5,12081.113,12282.265,12030.432,12240.356,0.012696
399001,2010/3/29,1,12301.603,12574.878,12301.603,12552.449,0.025497
399001,2010/3/30,2,12574.805,12617.673,12527.579,12593.035,0.003233
399001,2010/3/31,3,12603.745,12611.435,12469.449,12494.35,-0.007836
399001,2010/4/1,4,12512.405,12689.072,12512.405,12686.063,0.015344
399001,2010/4/2,5,12717.979,12793.71,12707.041,12767.856,0.006447
399001,2010/4/6,2,12824.148,12849.706,12651.11,12702.835,-0.005093
399001,2010/4/7,3,12696.334,12696.334,12561.407,12631.971,-0.005579
399001,2010/4/8,4,12603.246,12603.246,12381.381,12427.002,-0.016226
399001,2010/4/9,5,12452.345,12555.123,12393.518,12555.123,0.01031
399001,2010/4/12,1,12605.945,12625.766,12338.857,12399.2,-0.012419
399001,2010/4/13,2,12387.394,12550.348,12261.271,12511.891,0.009089
399001,2010/4/14,3,12514.807,12557.695,12447.905,12557.695,0.003661
399001,2010/4/15,4,12561.534,12584.112,12422.315,12513.291,-0.003536
